asset_id,day,failure_day,days_to_failure,is_failed,RMS,Peak_to_Peak,Crest_Factor,Kurtosis,Amp_1x,Fault_Energy,fail_soon,fail_prob_7d,predicted_RUL,risk_bucket
0,22,252,230,0,0.5565129048204165,2.7116081646869747,2.656183232541167,-1.0892527221495831,723.7223169816315,1747.9720314339256,0,,,GREEN - Healthy
0,23,252,229,0,0.6115621902887496,2.802529504931086,2.3762759190222145,-1.0859783048951226,801.8371774883865,2218.6656179080805,0,,,GREEN - Healthy
0,24,252,228,0,0.6550646314607631,2.9542103097110575,2.3170076926340606,-1.172911836250883,871.8069846089263,2512.492452692022,0,,,GREEN - Healthy
0,25,252,227,0,0.6383597113484968,2.9731428569541443,2.338289110377038,-1.1537481014064266,845.7411990847003,1391.3103265080558,0,,,GREEN - Healthy
0,26,252,226,0,0.6767264173438768,3.1939027999472964,2.4626959791593106,-1.1725741107493968,901.0765155184101,1891.9456619365083,0,,,GREEN - Healthy
0,27,252,225,0,0.6513524480169004,3.0392209413792206,2.3608341898284646,-1.1334929798269486,863.5240537683153,2485.096928064896,0,,,GREEN - Healthy
0,28,252,224,0,0.648411882729613,2.978747599922919,2.379752524198956,-1.1181386805343203,859.1399217663819,1989.8939921275198,0,,,GREEN - Healthy
0,29,252,223,0,0.6936034778016453,3.1159692679214075,2.2699107628742006,-1.2045386138701628,929.5402028781572,1706.8913432686682,0,,,GREEN - Healthy
0,30,252,222,0,0.625652215440553,2.7870182001308486,2.281652744404655,-1.14982686815468,826.4114780223206,1900.9451551996945,0,,,GREEN - Healthy
0,31,252,221,0,0.6548943419452601,3.237618150127356,2.5490448283575304,-1.1634373961438371,869.9288837036886,2084.2488695719253,0,,,GREEN - Healthy
0,32,252,220,0,0.6226116108865685,2.789418734728261,2.3009069417765518,-1.119420292215258,824.3200869983514,2257.717033913466,0,,,GREEN - Healthy
0,33,252,219,0,0.62246068082019,2.8836139892179498,2.377144985153299,-1.1315997696487794,820.5298733899715,1740.5682746410073,0,,,GREEN - Healthy
0,34,252,218,0,0.6962487818115306,3.0227787855684483,2.2460210152293136,-1.1816192623752324,932.6922311766139,1786.4486697364084,0,,,GREEN - Healthy
0,35,252,217,0,0.6363769612230856,2.8747658668777003,2.2739923813784078,-1.190854098978256,847.7098491224439,2120.4827479621517,0,,,GREEN - Healthy
0,36,252,216,0,0.6930096296281019,3.3005961737482967,2.464431748618248,-1.195539247249353,928.020625327509,2118.729278338123,0,,,GREEN - Healthy
0,37,252,215,0,0.622915182760846,2.8510173428413212,2.3048195861686485,-1.136852517373755,821.2527130991662,2816.0990574296816,0,,,GREEN - Healthy
0,38,252,214,0,0.6084468590070784,2.78895217830173,2.292952142057099,-1.1136442833924056,799.5629964332954,2647.436135440563,0,,,GREEN - Healthy
0,39,252,213,0,0.6209963413490467,3.0859956391979457,2.549353094566387,-1.1160612874996323,816.2708069869118,2120.938678376406,0,,,GREEN - Healthy
0,40,252,212,0,0.7061432255050423,3.0852839812903996,2.2875400745561034,-1.1772933114971245,946.7620102351722,2277.8332721794595,0,,,GREEN - Healthy
0,41,252,211,0,0.6416120841220999,2.966293175296772,2.3364150320128716,-1.105061968764141,843.5762484179904,2003.4631269479667,0,,,GREEN - Healthy
0,42,252,210,0,0.6771188358336158,2.8994637479089187,2.2267654634499516,-1.1892644981547422,904.6068352631172,2168.032465225201,0,,,GREEN - Healthy
0,43,252,209,0,0.6652520946712123,3.073976927691154,2.3894070629081097,-1.1725803925424247,887.778471670597,1798.5509475407414,0,,,GREEN - Healthy
0,44,252,208,0,0.6609891002255187,2.8981988638816816,2.2586441010070515,-1.191540469285171,878.2557682962896,2181.0816329235286,0,,,GREEN - Healthy
0,45,252,207,0,0.6351929892479576,2.8949440724865525,2.3060487173600412,-1.1638615008317,838.9277482380089,1671.982615850758,0,,,GREEN - Healthy
0,46,252,206,0,0.6266442367522721,2.762842496290099,2.2313442600583855,-1.1583320119437988,828.4125288660151,1806.0308779072195,0,,,GREEN - Healthy
0,47,252,205,0,0.6506957096872381,2.9630675822324353,2.4591680579368154,-1.1698840354062627,866.3137082040327,1554.1683214280197,0,,,GREEN - Healthy
0,48,252,204,0,0.6612697168202231,2.9144388932194354,2.2209180757975764,-1.1628750986877896,881.7935720623846,2133.3961174777564,0,,,GREEN - Healthy
0,49,252,203,0,0.6551045046046111,3.0015488231849368,2.313184736456057,-1.1836524966235968,871.8577733688865,1481.4101124117292,0,,,GREEN - Healthy
0,50,252,202,0,0.6702471020283507,3.0824504066602536,2.319907767648283,-1.1176193621295736,889.8837145564983,1660.368245871113,0,,,GREEN - Healthy
0,51,252,201,0,0.6525808080475053,3.0230430098999124,2.436016584288766,-1.1426135523926484,861.8964397064002,2585.41022703617,0,,,GREEN - Healthy
0,52,252,200,0,0.6551517314018862,3.2044503885128757,2.534012538218371,-1.1420279998387224,871.3197324708249,2156.474250148096,0,,,GREEN - Healthy
0,53,252,199,0,0.6538235840993264,3.3074183020512593,2.6670038525193696,-1.1693471493309178,870.8788541312505,1835.0064993480075,0,,,GREEN - Healthy
0,54,252,198,0,0.6780936568019533,2.8943112706343497,2.1426569699514464,-1.2087589485550183,903.9331831619561,1622.7073134333455,0,,,GREEN - Healthy
0,55,252,197,0,0.6685056949162934,3.196088048260629,2.4778594446090363,-1.2104833925184293,891.9403436971801,2158.0256791584848,0,,,GREEN - Healthy
0,56,252,196,0,0.6186841380785549,2.9946576058739027,2.648322506934636,-1.1291257690556857,816.2259028258727,2850.5714163952866,0,,,GREEN - Healthy
0,57,252,195,0,0.6522517552912195,2.9121836305988165,2.269016089268481,-1.1623464249214839,867.6455297344978,2846.48560569384,0,,,GREEN - Healthy
0,58,252,194,0,0.6309732160292011,2.7042326046422733,2.1464499723370642,-1.1313390365675842,834.6938123045474,1671.3046756663548,0,,,GREEN - Healthy
0,59,252,193,0,0.6749174550357518,3.1364909651611623,2.5124624775318978,-1.203988519740311,903.5614026291609,1774.6918342512915,0,,,GREEN - Healthy
0,60,252,192,0,0.6107891821071304,2.697574254300408,2.275024215799884,-1.1448254592087714,805.4273417258696,2177.3431346586945,0,,,GREEN - Healthy
0,61,252,191,0,0.6365593266114736,2.987062338671093,2.4153228687773614,-1.1580960553727733,844.2732676624204,1893.9284160353857,0,,,GREEN - Healthy
0,62,252,190,0,0.6606408279112644,2.9982089042620057,2.297241629841848,-1.1593998645662056,878.7083110286701,2069.6131065273025,0,,,GREEN - Healthy
0,63,252,189,0,0.6591788564222522,2.8867449961402842,2.2060442577820596,-1.1604350302588164,875.9695412672883,2059.5502102075625,0,,,GREEN - Healthy
0,64,252,188,0,0.6184074632175567,2.75965885012352,2.3222532171056534,-1.1599460006387283,816.3315639098399,1554.5705286987813,0,,,GREEN - Healthy
0,65,252,187,0,0.6702732335443378,2.9797137151146567,2.298035639351331,-1.18803902794708,894.1950468860197,1297.6322085745949,0,,,GREEN - Healthy
0,66,252,186,0,0.6183102257974081,2.81773823688794,2.3086406439336282,-1.1099735162367463,814.6025049265476,2155.798622950391,0,,,GREEN - Healthy
0,67,252,185,0,0.6478883298814263,2.9181001994031277,2.2680961550419982,-1.1825638994480228,865.4364332233664,1070.443003108215,0,,,GREEN - Healthy
0,68,252,184,0,0.6402073966540541,3.130600921601021,2.511266748053658,-1.1529737466034577,848.0520240081826,2290.591771446805,0,,,GREEN - Healthy
0,69,252,183,0,0.6653648757614739,2.952476813036812,2.3023876132139818,-1.1621427243233724,885.8515040272921,1996.531217181125,0,,,GREEN - Healthy
0,70,252,182,0,0.6051269667875955,2.8238073772517427,2.545649594902228,-1.1374141342104767,793.3768902469672,1919.9547898400524,0,,,GREEN - Healthy
0,71,252,181,0,0.6162680566582797,2.849273667875708,2.3353527574224775,-1.1449929800437617,811.0966753672249,1999.1904789296473,0,,,GREEN - Healthy
0,72,252,180,0,0.6078686154486397,2.8619026656204642,2.4002901482234704,-1.1298315316290681,798.7067131799305,2074.2925600076424,0,,,GREEN - Healthy
0,73,252,179,0,0.6465955531120077,2.9400683449383553,2.350116530745927,-1.1564306883553845,859.551762336167,1709.3287755726508,0,,,GREEN - Healthy
0,74,252,178,0,0.6870670756713658,3.0525311649684435,2.2520437119388723,-1.2102078726505863,918.6231346469378,1681.0096538735083,0,,,GREEN - Healthy
0,75,252,177,0,0.6418761977496609,2.8629627500880606,2.231537320471796,-1.1490792876277744,848.1524876359051,1964.7613037756191,0,,,GREEN - Healthy
0,76,252,176,0,0.6629806813134935,2.8982720653307097,2.215076260617557,-1.1357800303307573,880.9829270947744,1191.703003209922,0,,,GREEN - Healthy
0,77,252,175,0,0.6910037764412535,3.083545960931102,2.2464173738460507,-1.1884898759436116,923.6655869131284,2151.0111340374456,0,,,GREEN - Healthy
0,78,252,174,0,0.650294836162271,2.8790490769450603,2.2841148314652333,-1.1754334950494747,864.0722877431461,1682.5729047833913,0,,,GREEN - Healthy
0,79,252,173,0,0.6582298224228773,3.1875038418187716,2.572197467695898,-1.1804649167494943,877.0482496221766,1983.1401616112332,0,,,GREEN - Healthy
0,80,252,172,0,0.5977031571410484,2.8903746365286107,2.609183967475274,-1.1253097453613703,781.9989856260828,1542.9951743893514,0,,,GREEN - Healthy
0,81,252,171,0,0.6336863561457192,2.8057652762867913,2.3550135409003095,-1.1777823574522968,842.7695836590299,1500.0134513480177,0,,,GREEN - Healthy
0,82,252,170,0,0.63612822773479,3.2646213627478406,2.836196092356635,-1.1427624982290145,844.135839677374,1898.2796991602497,0,,,GREEN - Healthy
0,83,252,169,0,0.6720859474297195,3.2319148113866465,2.481046477469389,-1.1732417546069733,896.4419904459565,1964.5349175133686,0,,,GREEN - Healthy
0,84,252,168,0,0.6373924351642538,2.79198644005056,2.2982467427322106,-1.1785705486236775,845.4718062323382,2003.058327204393,0,,,GREEN - Healthy
0,85,252,167,0,0.6293920014024401,2.945411228229216,2.3471940704851,-1.121363328031135,827.9882281985538,2917.835388221386,0,,,GREEN - Healthy
0,86,252,166,0,0.6423838443572537,2.848642099755793,2.282784625182507,-1.179275910283121,852.6331790025458,1855.9056366218979,0,,,GREEN - Healthy
0,87,252,165,0,0.5992796859217566,2.7127307582571123,2.3577360402704954,-1.1100145507228838,784.7088006158568,1700.2471034168066,0,,,GREEN - Healthy
0,88,252,164,0,0.5993575637861672,2.8130484092209924,2.399612121880228,-1.111651746366639,786.9400636507494,1801.8577995036121,0,,,GREEN - Healthy
0,89,252,163,0,0.6498524404108167,3.0402833905003677,2.418776523557231,-1.1890835585434663,863.8261620240179,2858.9569695646287,0,,,GREEN - Healthy
0,90,252,162,0,0.6846400458215339,3.1234774541869608,2.30028147747202,-1.2033421538059388,916.6607418434867,2271.4732579012552,0,,,GREEN - Healthy
0,91,252,161,0,0.6285444884012009,2.7609618770406295,2.2551587704216405,-1.165122986394554,830.3131490149649,2145.9208636120143,0,,,GREEN - Healthy
0,92,252,160,0,0.7277035573701763,3.145144877477234,2.2092480623685913,-1.2062379095281492,977.8759808705963,1654.698430537184,0,,,GREEN - Healthy
0,93,252,159,0,0.6812394373812015,3.065774047337001,2.293652392124181,-1.1691487680350554,910.6356410168839,1826.621517930544,0,,,GREEN - Healthy
0,94,252,158,0,0.6354176598599184,2.6932221608470246,2.2807166562902874,-1.1600153335655774,842.6321013359228,1502.29352859728,0,,,GREEN - Healthy
0,95,252,157,0,0.6690810559584348,2.9190842037130267,2.2214637045072845,-1.1906541535701425,893.3815050163627,2044.3992679287148,0,,,GREEN - Healthy
0,96,252,156,0,0.651576027708141,2.860875891924616,2.2434451120410346,-1.1860808441219184,864.7048068533417,2036.6009390275492,0,,,GREEN - Healthy
0,97,252,155,0,0.6264706222839252,2.937890601829769,2.580585154048533,-1.1485163877874787,828.3615697763332,1903.7257101873238,0,,,GREEN - Healthy
0,98,252,154,0,0.6448457084452697,2.827256378671049,2.273082127238297,-1.1265067432996065,855.6317506402136,2060.1291062013834,0,,,GREEN - Healthy
0,99,252,153,0,0.6392939730563046,2.876699433804487,2.3335718778955115,-1.1772488584383243,846.5444891591253,1621.3095908811563,0,,,GREEN - Healthy
0,100,252,152,0,0.6810851463515541,2.949933885171276,2.2104248404490217,-1.228247218426214,907.8008140400258,1528.4526949984581,0,,,GREEN - Healthy
0,101,252,151,0,0.6669216235491001,2.970681663852622,2.2456304334914345,-1.1693547403559656,887.6192273358103,3281.644498513575,0,,,GREEN - Healthy
0,102,252,150,0,0.6497034977249059,2.986400852543218,2.424397170537725,-1.1473851723882094,861.7643398723873,1471.87594018209,0,,,GREEN - Healthy
0,103,252,149,0,0.6809216775705121,2.9877954840826364,2.273787052467962,-1.1862018196731794,908.3536683575481,2112.4669416317415,0,,,GREEN - Healthy
0,104,252,148,0,0.6654744227394127,3.137460575927713,2.4256056473324454,-1.186732190341536,890.5806627460946,1641.1556060654436,0,,,GREEN - Healthy
0,105,252,147,0,0.6285243237089889,2.698571109988297,2.1523581557851332,-1.1699834813973424,831.8526980752988,1768.590935419593,0,,,GREEN - Healthy
0,106,252,146,0,0.6618467730684526,3.1057533477189816,2.363762090091777,-1.189761233180702,885.2445956403573,1829.9560127873922,0,,,GREEN - Healthy
0,107,252,145,0,0.6504623998205252,2.763846754371709,2.1614574774623585,-1.1925988713194855,863.9195066320882,1686.914966656543,0,,,GREEN - Healthy
0,108,252,144,0,0.6782411891660085,3.0707515402488648,2.308677946305571,-1.206489331465002,905.6921816964787,2186.689347322679,0,,,GREEN - Healthy
0,109,252,143,0,0.6656104671845083,3.1416043742466426,2.394826513122204,-1.1603630975848298,885.2758678507541,2185.8086281287783,0,,,GREEN - Healthy
0,110,252,142,0,0.671880538812772,3.210818400523202,2.472992118603108,-1.2032372358575143,895.3070618863053,1891.1765143601087,0,,,GREEN - Healthy
0,111,252,141,0,0.6299135266496433,2.9149166560475726,2.376834230077165,-1.1423621617064146,831.9586140720447,1387.263877658421,0,,,GREEN - Healthy
0,112,252,140,0,0.6459205247459364,3.0120401741204335,2.346046910822159,-1.1301432407070677,852.3994927180648,2625.6575044291053,0,,,GREEN - Healthy
0,113,252,139,0,0.591042567687474,2.866381319444288,2.510185370407195,-1.0968102419983616,772.8469244733639,3013.265728984705,0,,,GREEN - Healthy
0,114,252,138,0,0.6343187323118467,2.8265112043697065,2.2944233854763056,-1.137722675153612,839.0569190707131,2617.635686790698,0,,,GREEN - Healthy
0,115,252,137,0,0.6804820476984355,2.987948569697248,2.2568316143906624,-1.1997124212256702,910.3074332230344,1320.7365422418613,0,,,GREEN - Healthy
0,116,252,136,0,0.6008065914373741,2.671571084509554,2.2616145901037337,-1.1447907930048273,790.6132064350634,2237.255379585837,0,,,GREEN - Healthy
0,117,252,135,0,0.6746903488765539,3.0401786260669974,2.325824496167312,-1.1918328467283328,899.7213338866303,1538.3881441623191,0,,,GREEN - Healthy
0,118,252,134,0,0.6606281468394798,2.9508454077093145,2.3000501140287675,-1.1877874036636165,878.1512727685608,2637.880913149377,0,,,GREEN - Healthy
0,119,252,133,0,0.6534599527744618,2.938460174902263,2.262137846921349,-1.1763443316844338,870.6315400706795,1486.9867205794724,0,,,GREEN - Healthy
0,120,252,132,0,0.6475787435129029,2.8404128997795173,2.22459431786383,-1.1520319722340289,859.080084557452,1602.4381969261535,0,,,GREEN - Healthy
0,121,252,131,0,0.6641949212813387,2.9088063912742035,2.2007185262242435,-1.1381197323076202,879.4804627810925,2108.7911136197577,0,,,GREEN - Healthy
0,122,252,130,0,0.6086966293508035,2.6220632584310493,2.180862250024064,-1.1469821671340115,797.7446639087401,1817.115582787085,0,,,GREEN - Healthy
0,123,252,129,0,0.6939322894334636,2.8630636077025224,2.0937718259082194,-1.2422771565371038,927.3287584276345,2640.171079748401,0,,,GREEN - Healthy
0,124,252,128,0,0.6375821967376364,2.831480472399657,2.240163834568392,-1.140478667691802,844.5077014904017,1792.654876063931,0,,,GREEN - Healthy
0,125,252,127,0,0.6383240308128951,2.822162914924208,2.2766259986536794,-1.1940423420906932,843.7073018480065,1653.0374578862525,0,,,GREEN - Healthy
0,126,252,126,0,0.6113696657772325,2.872057824507756,2.4054279779837446,-1.1157038259386662,804.7217517230155,1467.7195959380708,0,,,GREEN - Healthy
0,127,252,125,0,0.6743217939240568,2.8890626650524203,2.1916606094282116,-1.2208961782779746,899.7620047144005,2059.0237242302255,0,,,GREEN - Healthy
0,128,252,124,0,0.6416211779487484,2.9311184396844294,2.292922940110742,-1.1722947389711225,851.5066423453013,2370.5393307821314,0,,,GREEN - Healthy
0,129,252,123,0,0.6497126892306083,2.9240430878295616,2.3578887813292226,-1.1584411267374837,863.1216369806505,2318.245926309469,0,,,GREEN - Healthy
0,130,252,122,0,0.6700932577945022,2.948606492041498,2.2038638481236714,-1.2029887158492598,894.654290191408,2499.3721742451867,0,,,GREEN - Healthy
0,131,252,121,0,0.612316238614786,2.7843408982570548,2.312728477775753,-1.1292020241634457,805.1886372779427,1955.1758080182128,0,,,GREEN - Healthy
0,132,252,120,0,0.6538303599713265,2.8564947029514647,2.219554073180956,-1.1714568008593245,869.0574977378527,2037.9934529241846,0,,,GREEN - Healthy
0,133,252,119,0,0.6117427027741912,3.0627886208245316,2.5837270587318693,-1.124165829793993,807.5153234254741,1340.3570721992942,0,,,GREEN - Healthy
0,134,252,118,0,0.6092557341738292,2.8868895484399095,2.4441525316422332,-1.113149449730773,800.5836868112103,2274.2718545737166,0,,,GREEN - Healthy
0,135,252,117,0,0.659427563940185,3.1169515244439,2.526516306355864,-1.1859949258322784,877.1045580074464,2014.8575100193768,0,,,GREEN - Healthy
0,136,252,116,0,0.6799354029621291,3.2515673442302164,2.4819547949558416,-1.1895884006753978,908.5929310501011,2040.3672841397388,0,,,GREEN - Healthy
0,137,252,115,0,0.7055427543578743,3.28755994153781,2.485382756704916,-1.1957202671597977,944.8796701738092,1943.958327927551,0,,,GREEN - Healthy
0,138,252,114,0,0.6531202572267686,2.95586207162129,2.305730868421005,-1.160662755672289,867.2902573376281,2136.0496590141015,0,,,GREEN - Healthy
0,139,252,113,0,0.6888136150627714,2.978675323773106,2.2770372217769093,-1.1917073531506657,920.8643994309609,1506.341003256969,0,,,GREEN - Healthy
0,140,252,112,0,0.642803168513041,2.9032607646441804,2.3197715331118456,-1.1458828210294172,851.4444782296287,2109.775766763674,0,,,GREEN - Healthy
0,141,252,111,0,0.6621552560737682,3.0479399330734314,2.4769083711323194,-1.1720066190752465,882.1087074256528,1513.6330772611625,0,,,GREEN - Healthy
0,142,252,110,0,0.63683108954945,2.924989668926756,2.3215683316735145,-1.1542875807683937,844.1089483843012,1779.4598677226186,0,,,GREEN - Healthy
0,143,252,109,0,0.6451327276057852,3.0041286602080586,2.3656092990700066,-1.165029686959067,857.3512112522143,1655.4546786155456,0,,,GREEN - Healthy
0,144,252,108,0,0.6012006753025815,2.8642228019971743,2.545916170455336,-1.1082703701746461,789.6727627859091,2830.985704825369,0,,,GREEN - Healthy
0,145,252,107,0,0.6683431842661565,3.027098699171346,2.272955789888445,-1.1891580874865244,893.8113880455946,1792.0491771489626,0,,,GREEN - Healthy
0,146,252,106,0,0.6803031976244727,2.820463859942974,2.1218038779785506,-1.2067610106423852,908.9816316642874,1622.2689496719377,0,,,GREEN - Healthy
0,147,252,105,0,0.6935482698655221,2.8399701955105354,2.083078838013295,-1.2208547560685739,927.7393714925862,2806.686815470309,0,,,GREEN - Healthy
0,148,252,104,0,0.6159739083246945,3.2504283008962522,2.755361688393147,-1.090233952468666,813.5855908907224,1776.761236350592,0,,,GREEN - Healthy
0,149,252,103,0,0.6861780612445442,2.9980104789858477,2.197746546277168,-1.2194997828201308,915.7433299657431,1930.6230904120953,0,,,GREEN - Healthy
0,150,252,102,0,0.6397778870277528,2.8104660019222734,2.2000285132585597,-1.1572937640179892,848.2344236745848,2179.254409014695,0,,,GREEN - Healthy
0,151,252,101,0,0.6026427347021217,2.7642268467271265,2.4047799493085322,-1.1232049055388804,790.567878443153,1966.0290665339082,0,,,GREEN - Healthy
0,152,252,100,0,0.6617272099213468,2.89732085773744,2.2421258049125825,-1.165782941235857,878.6123478557231,2695.471285861962,0,,,GREEN - Healthy
0,153,252,99,0,0.6089081450455519,2.7097856336660175,2.2717496361976646,-1.1803007021149874,805.1658883307033,2601.5447042081087,0,,,GREEN - Healthy
0,154,252,98,0,0.6893547615922715,2.9509123376858835,2.234474601826421,-1.2023380180236578,921.4889196907584,1771.8401489734053,0,,,GREEN - Healthy
0,155,252,97,0,0.6714314261949624,3.0255956020016956,2.406316280004308,-1.208279549367896,894.7882549566731,2431.565411504781,0,,,GREEN - Healthy
0,156,252,96,0,0.6229441678066372,2.994143756376371,2.521504114135487,-1.1066703794420907,819.337241325799,1883.482255432367,0,,,GREEN - Healthy
0,157,252,95,0,0.5959669837538221,2.933034631548174,2.5784968652600915,-1.1257841668329638,780.6794297597527,1605.1266919126479,0,,,GREEN - Healthy
0,158,252,94,0,0.6254622223013271,2.8410812742459948,2.340312886987609,-1.1163143994847142,822.0021742828043,1700.2198819153132,0,,,GREEN - Healthy
0,159,252,93,0,0.5971814328746955,2.7773074932999453,2.4302401467820403,-1.1063397190942363,784.5766927903547,1682.404395998679,0,,,GREEN - Healthy
0,160,252,92,0,0.6735376936950228,3.04110392528224,2.376724132071883,-1.2020105002370913,898.213500261879,1834.3370581839881,0,,,GREEN - Healthy
0,161,252,91,0,0.6527204001580372,3.187509290803039,2.487739999971958,-1.1125201903053659,864.1615087803495,2923.0124435789244,0,,,GREEN - Healthy
0,162,252,90,0,0.6880450602546206,3.1538330258642704,2.4589903257231067,-1.1848313411453526,918.8668438039115,2422.344742741817,0,,,GREEN - Healthy
0,163,252,89,0,0.6167050256974326,2.800731956988941,2.4414248366013096,-1.1492931178497021,810.5469039126214,2472.5134066990745,0,,,GREEN - Healthy
0,164,252,88,0,0.6332136797189458,2.683414297598521,2.14362198986905,-1.1465458022427077,836.1359843587446,2693.2101495859874,0,,,GREEN - Healthy
0,165,252,87,0,0.638900930406606,2.9562393880790614,2.3543345825187862,-1.1254241999605543,845.2054259112124,3149.785344749799,0,,,GREEN - Healthy
0,166,252,86,0,0.6217184012473629,2.7797620036849127,2.2563715891987597,-1.147860506235332,818.8708625962944,3645.7223833484663,0,,,GREEN - Healthy
0,167,252,85,0,0.6456167409015423,2.9120809223859245,2.348820960897173,-1.1997057432786804,855.7131544160704,4926.1164212584945,0,,,GREEN - Healthy
0,168,252,84,0,0.7114562394666858,3.0992030517632525,2.2076260256905824,-1.226545408759762,953.0816256738736,5364.766110315766,0,,,GREEN - Healthy
0,169,252,83,0,0.6322749112308609,2.9277444903125818,2.457120969760259,-1.1459916650562043,831.6484951846372,5724.932677366185,0,,,GREEN - Healthy
0,170,252,82,0,0.6610104397534925,3.255903399163869,2.482117082597874,-1.1868624387983209,875.3312165338565,7696.863516227779,0,,,GREEN - Healthy
0,171,252,81,0,0.6802227491097369,2.8871909903620314,2.17449409390575,-1.230446215382708,904.5682982455799,9249.20868119661,0,,,GREEN - Healthy
0,172,252,80,0,0.6445827548357121,3.029683779556687,2.5225986414325465,-1.1692679821104777,848.307813618116,11069.336918710318,0,,,GREEN - Healthy
0,173,252,79,0,0.6743104626184557,3.003528449450437,2.2755468144782327,-1.221401190299754,889.7708849778359,14985.522160846504,0,,,GREEN - Healthy
0,174,252,78,0,0.6440408816457416,2.8601221843082887,2.2340788631222277,-1.1939408963353373,850.5698294291994,12759.737090317038,0,,,GREEN - Healthy
0,175,252,77,0,0.6311133775437063,3.043453259989742,2.4652037794597996,-1.1469791505203328,827.8331644484451,18523.118108685816,0,,,GREEN - Healthy
0,176,252,76,0,0.6413533948939152,2.8746241932867447,2.328564309254414,-1.1524430748809025,840.3014663767669,19045.26647890394,0,,,GREEN - Healthy
0,177,252,75,0,0.6469120539394755,2.9261057854023864,2.296278382652505,-1.190215776136087,847.0670395869506,19553.86486457272,0,,,GREEN - Healthy
0,178,252,74,0,0.669060829915721,2.964061559211654,2.3234229956789685,-1.2024959108386652,876.366398597608,26900.851285823584,0,,,GREEN - Healthy
0,179,252,73,0,0.6435608763781324,2.9835813630233483,2.3421429960528055,-1.1664230301820973,838.0850495916271,26610.431258501034,0,,,GREEN - Healthy
